geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
41830,-13.001547099412123,-38.46196700493387,Salvador,BA
41900,-13.011742571588323,-38.47141702449159,Salvador,BA
41905,-13.001779792540281,-38.47480395662127,Salvador,BA
41906,-12.997504216920477,-38.468392037558374,Salvador,BA
41915,-12.99997361664355,-38.47737234880021,Salvador,BA
41920,-13.003804904516043,-38.480211955238374,Salvador,BA
41925,-12.998558103284779,-38.4747103134376,Salvador,BA
41927,-12.992992200219907,-38.47570849052309,Salvador,BA
41940,-13.010015222275996,-38.48661741900672,Salvador,BA
41941,-13.01266201760238,-38.47951718977216,Salvador,BA
41950,-13.009019306613085,-38.4953235256735,Salvador,BA
41970,-13.002054233971949,-38.50359638412488,Salvador,BA
41980,-13.010146826533555,-38.4955072178718,Salvador,BA
42600,-12.742075539787093,-38.614945656226304,Madre De Deus,BA
42700,-12.885201083865763,-38.31386750362664,Lauro De Freitas,BA
42701,-12.885758251242661,-38.311965809226805,Lauro De Freitas,BA
42702,-12.888604905680667,-38.31534075379685,Lauro De Freitas,BA
42703,-12.889786739602767,-38.32445874592025,Lauro De Freitas,BA
42704,-12.899273326251867,-38.31695343457598,Lauro De Freitas,BA
42705,-12.898584241416179,-38.31075758715729,Lauro De Freitas,BA
42706,-12.89946192359351,-38.302856729213076,Lauro De Freitas,BA
42707,-12.891832473303184,-38.29821509591417,Lauro De Freitas,BA
42708,-12.88361332572693,-38.29862991152104,Lauro De Freitas,BA
42709,-12.87764397647184,-38.29536363098922,Lauro De Freitas,BA
42710,-12.874273192939047,-38.289119660588696,Lauro De Freitas,BA
42711,-12.873112492529295,-38.32027203726865,Lauro De Freitas,BA
42712,-12.873606511812612,-38.308139302037176,Lauro De Freitas,BA
42713,-12.866882983964246,-38.303851406840074,Lauro De Freitas,BA
42714,-12.869465170808079,-38.30415171575875,Lauro De Freitas,BA
42717,-12.874840333315968,-38.33301899966725,Lauro De Freitas,BA
42721,-12.888307129874244,-38.3378200592426,Lauro De Freitas,BA
42722,-12.886339541394669,-38.34339205842509,Lauro De Freitas,BA
42733,-12.841390176094643,-38.33842602029398,Lauro De Freitas,BA
42738,-12.893814632133868,-38.33893569150663,Lauro De Freitas,BA
42739,-12.894926985899852,-38.34512470613955,Lauro De Freitas,BA
42740,-12.885267788351925,-38.35143444064001,Lauro De Freitas,BA
42800,-12.701970114038454,-38.324473489251915,Camacari,BA
42801,-12.713899564378929,-38.31341568026639,Camacari,BA
42802,-12.71180792632449,-38.31890938241665,Camacari,BA
42803,-12.712108669439823,-38.31843109157676,Camacari,BA
42804,-12.71723949957925,-38.32752789709061,Camacari,BA
42805,-12.709985523005086,-38.33347362733922,Camacari,BA
42806,-12.703349557413963,-38.33369890680854,Camacari,BA
42807,-12.694629357266173,-38.333016945030785,Camacari,BA
42808,-12.690906471206015,-38.331429613216066,Camacari,BA
42809,-12.69488587646562,-38.32294474035977,Camacari,BA
42810,-12.670814860975948,-38.303476211182364,Camacari,BA
42820,-12.625402585340966,-38.074460831927205,Monte Gordo,BA
42827,-12.660831000000002,-38.0909115,Camacari,BA
42833,-11.869524879131234,-40.21960571122674,Barra Do Jacuipe,BA
42835,-12.724844654264318,-38.216389601246426,Arembepe,BA
42840,-12.828448370062683,-38.26224219433945,Abrantes,BA
42841,-12.834529958222602,-38.26449516228337,Catu De Abrantes,BA
42849,-12.764134571033452,-38.32269380781166,Camacari,BA
42850,-12.613335402339558,-38.30095545324636,Dias D'Avila,BA
43700,-12.79223227673966,-38.39230405572618,Simoes Filho,BA
43805,-12.672033726632431,-38.544680413838805,Candeias,BA
43806,-12.838253975412528,-38.73201538266211,Candeias,BA
43810,-12.893005364384829,-38.75671830024681,Candeias,BA
43813,-12.662003317919835,-38.49420779015357,Candeias,BA
43815,-12.667680867497074,-38.53718188318246,Candeias,BA
43820,-12.673181333259523,-38.53917303792411,Candeias,BA
43825,-12.815625673771821,-38.678277317971045,Candeias,BA
43840,-12.729459889765042,-38.525362094291694,Passé,BA
43843,-12.713407812193182,-38.451529657464356,Candeias,BA
43845,-12.73419999999996,-38.44663499999996,Passagem Dos Teixeiras,BA
43850,-12.494698439653328,-38.835245592040884,Sao Sebastiao Do Passe,BA
43900,-12.625843435022915,-38.673304090844425,Sao Francisco Do Conde,BA
44001,-12.256094534877802,-38.96046436534225,Feira De Santana,BA
44002,-12.253808874130758,-38.967661614726445,Feira De Santana,BA
44003,-12.265982103310437,-38.95984160687218,Feira De Santana,BA
44004,-12.266108452550101,-38.96772222905147,Feira De Santana,BA
44005,-12.266808773200085,-38.97219293853333,Feira De Santana,BA
44006,-12.274826298180118,-38.97659401121557,Feira De Santana,BA
44007,-12.263671350585883,-38.97831547675023,Feira De Santana,BA
44008,-12.251579854346822,-38.970377685783745,Feira De Santana,BA
44009,-12.250811760567698,-38.979210252181005,Feira De Santana,BA
44010,-12.273637684593712,-38.965054533819696,Feira De Santana,BA
44013,-12.284828749441594,-38.98586422548169,Feira De Santana,BA
44018,-12.245636650297143,-38.97030334970286,Feira De Santana,BA
44019,-12.247893325004348,-38.98842651471519,Feira De Santana,BA
44020,-12.239637118889423,-38.96777629002336,Feira De Santana,BA
44021,-12.242119216464864,-38.972528346663864,Feira De Santana,BA
44022,-12.244652418711356,-38.97439386362827,Feira De Santana,BA
44023,-12.250348254448335,-38.97581625762413,Feira De Santana,BA
44024,-12.244490545252848,-38.97927798222695,Feira De Santana,BA
44025,-12.24728934026778,-38.98931136511053,Feira De Santana,BA
44028,-12.238488197800667,-38.979135902823174,Feira De Santana,BA
44030,-12.220335209273449,-38.99636584554789,Feira De Santana,BA
44031,-12.22321165682293,-38.98354764716324,Feira De Santana,BA
44032,-12.22489172811525,-38.971683540338304,Feira De Santana,BA
44033,-12.220693119732134,-38.97356308079296,Feira De Santana,BA
44034,-12.207885569535732,-38.96965559858932,Feira De Santana,BA
44035,-12.19426189435672,-38.98818405101609,Feira De Santana,BA
44036,-12.184806652066815,-38.96177391038525,Feira De Santana,BA
44038,-12.234716209574728,-38.95185389024473,Feira De Santana,BA
44042,-12.21562723812739,-38.996031500920886,Feira De Santana,BA
44043,-12.243345496249088,-38.9436927485429,Feira De Santana,BA
44044,-12.21020405260182,-38.99021883822317,Feira De Santana,BA
44045,-12.248425817821646,-38.94855376942198,Feira De Santana,BA
44046,-12.194980849803521,-38.996539337017595,Feira De Santana,BA
44050,-12.240106681859903,-38.95875379661196,Feira De Santana,BA
44051,-12.24187521126151,-38.9511675061505,Feira De Santana,BA
44052,-12.244740765837607,-38.94371598151722,Feira De Santana,BA
44053,-12.22972656940414,-38.95957379339779,Feira De Santana,BA
44054,-12.21790033097755,-38.95923745347754,Feira De Santana,BA
44055,-12.208452418840974,-38.9627489238465,Feira De Santana,BA
44056,-12.226185610296058,-38.949283355377744,Feira De Santana,BA
44057,-12.219880884436767,-38.93768597742495,Feira De Santana,BA
44059,-12.205947874491569,-38.94284310026611,Feira De Santana,BA
44061,-12.215384074501927,-38.957263672016154,Feira De Santana,BA
44062,-12.267751560208184,-38.95655175,Feira De Santana,BA
44063,-12.280587580068126,-38.95895129516995,Feira De Santana,BA
44065,-12.234794698454486,-38.938230120224084,Feira De Santana,BA
44066,-12.230835268800075,-38.93628618372229,Feira De Santana,BA
44067,-12.23562569070148,-38.925831631864725,Feira De Santana,BA
44070,-12.263958471002326,-38.943032201915855,Feira De Santana,BA
44071,-12.242176639738286,-38.91974636057447,Feira De Santana,BA
44072,-12.2339250912009,-38.90582465512863,Feira De Santana,BA
44073,-12.243870000000005,-38.890215,Feira De Santana,BA
44075,-12.253774551780369,-38.951071963137444,Feira De Santana,BA
44076,-12.257809963245943,-38.94446646206865,Feira De Santana,BA
44077,-12.261775077290999,-38.93954637198827,Feira De Santana,BA
44078,-12.267827968466197,-38.93341033021593,Feira De Santana,BA
44079,-12.259091188623108,-38.93166559676519,Feira De Santana,BA
44082,-12.25768478632061,-38.93365135360711,Feira De Santana,BA
44085,-12.25145844265334,-38.9280343390563,Feira De Santana,BA
44086,-12.253968551734998,-38.906650360781505,Feira De Santana,BA
44088,-12.269132171770822,-38.950010902813766,Feira De Santana,BA
44089,-12.265750015353127,-38.942700410281354,Feira De Santana,BA
44090,-12.281727027652385,-38.95688639161582,Feira De Santana,BA
44091,-12.291586784782861,-38.952114919481446,Feira De Santana,BA
44092,-12.29931496028016,-38.952110261863886,Feira De Santana,BA
44094,-12.27650423979262,-38.941759429079084,Feira De Santana,BA
44095,-12.288688688034181,-38.94063849627009,Feira De Santana,BA
44096,-12.295229294847712,-38.91732055736044,Feira De Santana,BA
44097,-12.312182382187357,-38.89599263548834,Feira De Santana,BA
44150,-11.956990140155963,-38.97349393545624,Santa Barbara,BA
44160,-11.9746483176574,-39.10634024935812,Tanquinho,BA
44180,-12.43761562091354,-39.12034580512634,Antonio Cardoso,BA
44190,-12.433843587511104,-39.25367100698062,Santo Estevao,BA
44200,-12.550955410024526,-38.70658835489125,Santo Amaro,BA
44218,-12.661775303973426,-38.751328908632885,Acupe,BA
44220,-12.744183047669186,-38.76880365117873,Saubara,BA
44230,-12.4013474969402,-38.754276693137484,Amelia Rodrigues,BA
44245,-12.318715538209583,-38.774635039489745,Conceicao Do Jacuipe,BA
44250,-12.229142870679011,-38.75779408975453,Coracao De Maria,BA
44255,-12.044582403361114,-38.76597164969646,Irara,BA
44260,-12.02477130767001,-38.866106601830616,Santanópolis,BA
44270,-12.404121560469289,-38.62140624723014,Terra Nova,BA
44280,-12.304098701403808,-38.64073809086561,Teodoro Sampaio,BA
44300,-12.60053973911281,-38.964836893450425,Cachoeira,BA
44320,-12.4819495675723,-38.994315328859464,Conceicao Da Feira,BA
44330,-12.430804932721687,-38.94922384997614,Sao Goncalo Dos Campos,BA
44340,-12.62267284274637,-38.989528932049,Muritiba,BA
44345,-12.545654667244184,-39.17156119319565,Cabaceiras Do Paraguacu,BA
44350,-12.6013690941753,-39.04478860266815,Governador Mangabeira,BA
44360,-12.606963187638693,-38.96923308583899,Sao Felix,BA
44380,-12.669575109908283,-39.10375410905095,Cruz Das Almas,BA
44400,-13.025324046636579,-39.01337454422652,Nazare,BA
44420,-12.784700442824674,-38.91606545767592,Maragogipe,BA
44428,-23.514302546209343,-47.13083935539563,Sao Roque Do Paraguacu,BA
44450,-12.874150547038498,-38.76066091906338,Salinas Da Margarida,BA
44460,-12.899495748720765,-38.66820815389293,Itaparica,BA
44470,-12.98677101297364,-38.64282657881783,Vera Cruz,BA
44480,-13.10238216602737,-38.88580388880518,Jaguaripe,BA
44490,-13.073063199263927,-38.993933100863885,Aratuipe,BA
44500,-12.766519043816324,-39.42226067493353,Castro Alves,BA
44520,-12.44088027325925,-39.504261942434326,Rafael Jambeiro,BA
44530,-12.730612721144007,-39.18664108214241,Sapeacu,BA
44540,-12.778727957031728,-39.1672475336007,Conceicao Do Almeida,BA
44550,-12.84569841654467,-39.089870917083104,Sao Felipe,BA
44560,-12.906137934124084,-39.192076256892555,Dom Macedo Costa,BA
44565,-12.975637877921054,-39.39517292805734,Varzedo,BA
44570,-12.973014790649852,-39.2667882463368,Santo Antonio De Jesus,BA
44571,-12.967301057090248,-39.22985510394438,Santo Antonio De Jesus,BA
44572,-12.89762616386067,-39.24802426195483,Santo Antonio De Jesus,BA
44573,-12.961480820322855,-39.24869603480143,Santo Antonio De Jesus,BA
44574,-12.970272615118425,-39.25097355187846,Santo Antonio De Jesus,BA
44575,-13.001440708665152,-39.10363394416548,Muniz Ferreira,BA
44580,-13.048567075110576,-39.45567292521094,Sao Miguel Das Matas,BA
44590,-12.74135038599321,-39.519466212715365,Santa Teresinha,BA
44600,-12.153728573965802,-39.740534694694155,Ipira,BA
44610,-11.812442865363066,-39.90695020107625,Pintadas,BA
44620,-11.960977391262672,-40.16771056790177,Baixa Grande,BA
44630,-11.710513001876079,-40.149550574164955,Mairi,BA
44635,-11.606057368587605,-40.13261663831906,Varzea Da Roca,BA
44640,-11.80878957249492,-39.38229470211246,Riachao Do Jacuipe,BA
44642,-11.608046455607308,-39.63091044676819,Nova Fatima,BA
44645,-11.67160677781496,-39.835906408693994,Capela Do Alto Alegre,BA
44650,-11.471285511957376,-39.78268993144137,Gaviao,BA
44655,-11.837035029252425,-39.61281093142775,Pe De Serra,BA
44660,-12.15644410658602,-39.437201919538694,Serra Preta,BA
44670,-12.150150399595153,-39.24608673614469,Anguera,BA
44680,-12.311407125375581,-39.30950897255724,Ipecaeta,BA
44690,-11.257672025726738,-40.94350241800882,Varzea Nova,BA
44695,-11.380620672479838,-40.011465573691034,Capim Grosso,BA
44698,-11.456212334565283,-39.95486402405584,Sao Jose Do Jacuipe,BA
44700,-11.186623499612486,-40.50847412866848,Jacobina,BA
44710,-11.418924966870753,-40.291950012181154,Serrolandia,BA
44713,-11.41920021708782,-40.12379683309629,Quixabeira,BA
44715,-11.527258591060656,-40.316614860849334,Varzea Do Poco,BA
44718,-10.89862641749053,-41.14257794155257,Ourolandia,BA
44720,-11.429867463098438,-40.597147441801575,Miguel Calmon,BA
44730,-11.118310942017905,-40.38588962424043,Caém,BA
44740,-10.940025826018855,-40.421128798157845,Saude,BA
44745,-10.94386863188974,-40.56811295428415,Mirangaba,BA
44750,-11.107563944724031,-40.07057237647189,Caldeirao Grande,BA
44755,-10.876823652671604,-40.128154212529736,Ponto Novo,BA
44770,-10.739782250551706,-40.380494197958825,Pindobacu,BA
44775,-10.742262141727334,-40.13339578333222,Filadelfia,BA
44780,-10.572356542799392,-40.275946409932025,Antonio Goncalves,BA
44790,-10.505535233663055,-40.32389630188154,Campo Formoso,BA
44798,-10.731455413955146,-41.32330803113113,Umburanas,BA
44800,-11.883726816970572,-40.491319650493836,Mundo Novo,BA
44830,-11.730443877682363,-40.55531049761734,Piritiba,BA
44840,-11.847736743381068,-40.79221093581427,Tapiramuta,BA
44850,-11.547926214944225,-41.15916128025741,Morro Do Chapeu,BA
44880,-11.686677639791096,-41.46540272125598,Cafarnaum,BA
44885,-11.984825708129328,-41.60884974174338,Mulungu Do Morro,BA
44890,-11.722303237893227,-41.76647619609214,Canarana,BA
44892,-11.860459652819213,-41.75396975925798,Salobro,BA
44895,-11.76948844484253,-41.90185348124609,Barro Alto,BA
44900,-11.304144808760658,-41.85605522911218,Irece,BA
44905,-11.383518704364125,-41.83192963571959,Lapao,BA
44910,-11.45534706517941,-41.45792194795551,America Dourada,BA
44915,-11.21576097895782,-41.860438736791316,Sao Gabriel,BA
44920,-11.347071895025096,-41.66093211661703,Joao Dourado,BA
44925,-11.035846250840295,-41.952375114365836,Jussara,BA
44930,-11.295530457599408,-41.988435194196704,Presidente Dutra,BA
44940,-11.13679442747616,-42.10633729236847,Central,BA
44950,-11.32860059189211,-42.1339234856427,Uibai,BA
44960,-11.543546031191058,-41.97560574597087,Ibitita,BA
44970,-11.61373967394737,-42.059045096774106,Ibipeba,BA
44990,-11.8176818135802,-42.059329116376546,Barra Do Mendes,BA
45000,-14.852579069309595,-40.842894395135176,Vitoria Da Conquista,BA
45002,-14.84403139060909,-40.84244687138031,Vitoria Da Conquista,BA
45003,-14.84222236746198,-40.83388884175615,Vitoria Da Conquista,BA
45005,-14.849953990338042,-40.83011651142617,Vitoria Da Conquista,BA
45008,-14.817119999999932,-40.77610999999996,Vitoria Da Conquista,BA
45009,-14.852563999999973,-40.81262113499997,Vitoria Da Conquista,BA
45010,-14.853568274496482,-40.84527359547579,Vitoria Da Conquista,BA
45012,-14.85398754617727,-40.80375039979701,Vitoria Da Conquista,BA
45015,-14.847990580068124,-40.84578142492353,Vitoria Da Conquista,BA
45020,-14.859832514645236,-40.83690607497875,Vitoria Da Conquista,BA
45023,-14.865376307050187,-40.84610180006177,Vitoria Da Conquista,BA
45025,-14.85642746944154,-40.85218542298468,Vitoria Da Conquista,BA
45026,-14.879795442517299,-40.836560874672834,Vitoria Da Conquista,BA
45027,-14.874446622349584,-40.84631165181402,Vitoria Da Conquista,BA
45028,-14.862653408238684,-40.82421269305042,Vitoria Da Conquista,BA
45029,-14.873266879364053,-40.811908211119906,Vitória Da Conquista,BA
45031,-14.882156487928981,-40.812626945819055,Vitoria Da Conquista,BA
45035,-14.841868402377958,-40.84255169892765,Vitoria Da Conquista,BA
45037,-14.904388371899838,-40.83566120697441,Vitoria Da Conquista,BA
45050,-14.882838516128722,-40.830670520275234,Vitoria Da Conquista,BA
45051,-14.855474690744343,-40.85469126965905,Vitoria Da Conquista,BA
45052,-14.87169881313362,-40.86129082442112,Vitoria Da Conquista,BA
45053,-14.857817060807383,-40.85020880864599,Vitoria Da Conquista,BA
45055,-14.862556143349392,-40.84084087835129,Vitoria Da Conquista,BA
45058,-14.930478,-40.88709225,Vitoria Da Conquista,BA
45061,-14.882825597955755,-40.873526530436365,Vitoria Da Conquista,BA
45065,-14.87348457268556,-40.85737371274358,Vitoria Da Conquista,BA
45066,-14.87951787974213,-40.85346613204465,Vitoria Da Conquista,BA
45070,-14.850704271206478,-40.874024114497175,Vitoria Da Conquista,BA
45075,-14.845796040258392,-40.85405315991865,Vitoria Da Conquista,BA
45077,-14.864802939022358,-40.85940367312616,Vitoria Da Conquista,BA
45078,-14.83832348225118,-40.87599088475514,Vitoria Da Conquista,BA
45079,-14.842201214887364,-40.890733087959184,Vitória Da Conquista,BA
45085,-14.839382509008368,-40.84691124502188,Vitoria Da Conquista,BA
45089,-14.828166000000005,-40.82744025,Vitoria Da Conquista,BA
45095,-14.908489803772444,-40.84039442091319,Vitoria Da Conquista,BA
45104,-14.879821077931007,-40.8912119947358,Vitoria Da Conquista,BA
45120,-14.79136771405067,-40.626192086841804,Barra Do Choca,BA
45130,-14.978210513993737,-40.409243750005906,Caatiba,BA
45140,-15.246023011353147,-40.62353700179388,Itambe,BA
45150,-15.533258718044742,-40.910206999729816,Encruzilhada,BA
45155,-15.485117875162295,-40.681054291437185,Ribeirao Do Largo,BA
45157,-15.473398942429341,-41.247442227390465,Candido Sales,BA
45160,-15.036468550636899,-41.260324118028905,Belo Campo,BA
45170,-14.975691739869433,-41.41194784062724,Tremedal,BA
45177,-14.706062083229062,-41.26424387266528,Caraibas,BA
45180,-14.611422503186523,-41.136306757030205,Anage,BA
45190,-14.671259066068112,-40.47941668552878,Planalto,BA
45195,-17.733263296263384,-42.52750830822139,Lucaia,BA
45200,-13.860034328986359,-40.08525803158058,Jequie,BA
45201,-13.857576167283963,-40.1013590167467,Jequie,BA
45202,-13.860444109769588,-40.09562777739919,Jequie,BA
45203,-13.85348369991266,-40.081808384261905,Jequie,BA
45204,-13.856297613535283,-40.06242491416734,Jequie,BA
45205,-13.868182951047357,-40.06661437139138,Jequie,BA
45206,-13.868811369759271,-40.05962663199965,Jequie,BA
45207,-13.869193938980375,-40.05450950077196,Jequie,BA
45208,-13.866785184942534,-40.06955011551776,Jequie,BA
45209,-13.871931419340156,-40.06643550785385,Jequie,BA
45210,-13.870853892839522,-40.0822380986573,Jequie,BA
45211,-13.872087426527713,-40.09451145956626,Jequie,BA
45215,-13.65588606634181,-40.21271645912983,Lafaiete Coutinho,BA
45220,-14.126492936251557,-39.88990684325443,Aiquara,BA
45225,-14.01707316106648,-39.890595092996826,Jitauna,BA
45230,-14.163787859923332,-40.00550315399259,Itagi,BA
45240,-14.12988515526675,-40.2972447648964,Manoel Vitorino,BA
45245,-14.045718833379512,-40.562250676629375,Catingal,BA
45250,-14.364198404941169,-40.207548652022695,Boa Nova,BA
45255,-14.24092266335386,-40.76962507974889,Mirante,BA
45260,-14.528106024596864,-40.36800526171814,Pocoes,BA
45263,-14.373533370321043,-40.507128486522724,Bom Jesus Da Serra,BA
45265,-14.340477197018577,-40.907727152167915,Caetanos,BA
45270,-14.658291616161257,-40.12033032474554,Nova Canaa,BA
45280,-14.753360220385257,-40.088572360409074,Iguai,BA
45285,-14.75216224082074,-40.090125591224265,Iguaibi,BA
45290,-14.843088348748996,-39.98617077789608,Ibicui,BA
45300,-13.028283413882692,-39.60130382207492,Amargosa,BA
45305,-12.945754382865934,-39.52141988424625,Elisio Medrado,BA
45310,-13.266553530247412,-39.66825576523205,Ubaira,BA
45312,-13.24249999999995,-39.75805999999994,Engenheiro Franca,BA
45315,-12.872537947296602,-39.851209637763446,Milagres,BA
45320,-13.292728247904376,-39.818933548001695,Santa Ines,BA
45325,-13.100003439556863,-39.80915359448122,Brejoes,BA
45330,-13.358401910184204,-39.81379177931384,Cravolandia,BA
45340,-13.44881733235473,-39.938448154929766,Itaquara,BA
45345,-13.529339631549892,-39.97577754633444,Jaguaquara,BA
45350,-13.533099424648286,-40.15124816959096,Itirucu,BA
45355,-13.856202510870684,-39.74443001031547,Apuarema,BA
45360,-13.439421205859043,-40.433319458152084,Maracas,BA
45365,-13.475128121920225,-40.22122920687586,Lajedo Do Tabocal,BA
45370,-13.253441461681774,-40.08586525861619,Irajuba,BA
45375,-13.401466027052487,-40.38008088610636,Planaltino,BA
45390,-13.026516869214134,-40.066791782244586,Nova Itarana,BA
45400,-13.366252889368521,-39.07029425491337,Valenca,BA
45416,-13.454457694124509,-39.42532888337853,Presidente Tancredo Neves,BA
45420,-13.484783183416193,-39.02506035910309,Cairu,BA
45428,-16.746867739073753,-41.47408760772705,Morro De Sao Paulo,BA
45430,-13.535089950323357,-39.10074940382782,Taperoa,BA
45435,-13.734940832085842,-39.146822251452626,Itubera,BA
45436,-13.76622066804365,-39.37685531246059,Pirai Do Norte,BA
45440,-13.603553535107118,-39.10060643115432,Nilo Peçanha,BA
45443,-13.822779629653901,-39.1421407300079,Igrapiuna,BA
45445,-13.953358700008073,-39.116264052737584,Camamu,BA
45450,-13.744773850857936,-39.48653272690365,Gandu,BA
45452,-13.810466960782739,-39.62318585918665,Nova Ibia,BA
45455,-13.779466037474126,-39.68475227705345,Itamari,BA
45460,-13.675499966595506,-39.493502408689125,Wenceslau Guimaraes,BA
45465,-13.247298926941468,-39.40719948923639,Teolandia,BA
45470,-13.256750865853416,-39.57196328666318,Jequirica,BA
45480,-13.228348268197896,-39.50629078228845,Mutuipe,BA
45490,-13.172362776154172,-39.42386031795439,Laje,BA
45500,-14.15670540687944,-39.387506616241,Ibirapitanga,BA
45520,-14.069037093650072,-39.00300273265219,Marau,BA
45530,-14.279705211738847,-38.99378895863365,Itacare,BA
45534,-14.277952102631142,-38.995374147173415,Itacare,BA
45540,-14.32390525367105,-39.46624427008673,Gongogi,BA
45545,-14.311564261554903,-39.3186478645869,Ubaitaba,BA
45550,-14.213508659002054,-39.52269643125001,Ubata,BA
45560,-14.20880157448234,-39.60212491227082,Barra Do Rocha,BA
45570,-14.134454235265373,-39.73652999854246,Ipiau,BA
45580,-14.068210015069694,-39.639846008969414,Ibirataia,BA
45585,-14.270191771598258,-39.84007985377376,Itagiba,BA
45590,-14.432375799097857,-39.90464236110711,Dario Meira,BA
45600,-14.793174025838995,-39.27822444466037,Itabuna,BA
45601,-14.816728218002467,-39.30368006250975,Itabuna,BA
45602,-14.787232458117952,-39.28399832429713,Itabuna,BA
45603,-14.781408653980208,-39.272710875514285,Itabuna,BA
45604,-14.776389543571046,-39.26575304111401,Itabuna,BA
45605,-14.795487416040768,-39.27128646352682,Itabuna,BA
45606,-14.804918892817867,-39.265729215247966,Itabuna,BA
45607,-14.81056509062738,-39.27484766519801,Itabuna,BA
45608,-14.813217769172276,-39.28027630434681,Itabuna,BA
45610,-15.19128023087799,-39.49502461230219,Jussari,BA
45611,-14.811486046877983,-39.30111888623851,Itabuna,BA
45613,-14.824511274876771,-39.31105347075652,Itabuna,BA
45615,-14.957693378406061,-39.303719938844445,Buerarema,BA
45620,-15.084010748744637,-39.33956120312214,Sao Jose Da Vitoria,BA
45622,-14.597055748289412,-39.84782718071237,Jussari,BA
45625,-14.808885344555364,-39.47327128746456,Barro Preto,BA
45630,-14.674967521755455,-39.376795791165,Itajuipe,BA
45638,-14.635468320077548,-39.555892824301225,Coaraci,BA
45640,-14.70428293857914,-39.637628655370214,Almadina,BA
45645,-14.42970514868115,-39.56446410152973,Itapitanga,BA
45650,-14.796450151009546,-39.04280909001072,Ilheus,BA
45651,-14.785768720295911,-39.04656254442126,Ilheus,BA
45652,-14.79090847851914,-39.03529543999161,Ilheus,BA
45653,-14.799133109775985,-39.03453782160162,Ilheus,BA
45654,-14.811789904819127,-39.03205317516215,Ilheus,BA
45655,-14.821503796856097,-39.03345809982361,Ilheus,BA
45656,-14.822669209779189,-39.03420232693044,Ilheus,BA
45657,-14.798196196313741,-39.05953169341294,Ilheus,BA
45658,-14.778619838773695,-39.05690646210541,Ilheus,BA
45661,-14.790686534741052,-39.058519780467826,Ilheus,BA
45662,-14.805137848703515,-39.03948412019607,Ilheus,BA
45675,-14.329399873713001,-39.3749167421366,Aurelino Leal,BA
45680,-14.59041592609821,-39.28617469853201,Urucuca,BA
45690,-15.291868913544958,-39.07425404369627,Una,BA
45695,-15.262323107898611,-39.41802789927681,Arataca,BA
45700,-15.250539108521686,-40.24438092671542,Itapetinga,BA
45710,-15.109115758536703,-40.0669165214288,Itororo,BA
45712,-12.9802848687172,-38.43565483389116,Rio Do Meio,BA
45720,-14.959674461136789,-39.92089868575089,Firmino Alves,BA
45725,-14.96252089359595,-39.81076405631431,Santa Cruz Da Vitoria,BA
45730,-15.150717043705992,-39.68290974393466,Itaju Do Colonia,BA
45740,-14.859158219419964,-39.659280189684,Floresta Azul,BA
45745,-14.864949259926592,-39.59156496701404,Ibicarai,BA
45750,-14.895676991964441,-39.42531918821103,Itape,BA
45760,-15.560170123034611,-40.42535532468658,Macarani,BA
45770,-15.62552359210591,-40.26376458018532,Maiquinique,BA
45780,-15.654611953177982,-40.063555022107444,Itarantim,BA
45790,-15.632233877069174,-39.7891646395023,Potiragua,BA
45800,-15.861451439677847,-38.87874696785004,Belmonte,BA
45807,-16.244629555195562,-39.022628041152046,Santa Cruz Cabralia,BA
45810,-16.43232499979149,-39.0762041372904,Porto Seguro,BA
45816,-16.381853461534703,-39.304253002730505,Arraial D'Ajuda,BA
45818,-16.584493691472197,-39.12915003171748,Trancoso,BA
45820,-16.373460704710997,-39.58675213645752,Eunapolis,BA
45821,-16.36560359943039,-39.58881672588271,Eunapolis,BA
45822,-16.358293893846803,-39.58712438162383,Eunapolis,BA
45823,-16.340329217672593,-39.57669501336871,Eunapolis,BA
45824,-16.367638636879693,-39.57364822163566,Eunapolis,BA
45825,-16.369172717650198,-39.57305164986041,Eunapolis,BA
45826,-16.367289858915107,-39.57626019408036,Eunapolis,BA
45828,-16.36865701993466,-39.572925913621916,Eunapolis,BA
45829,-16.371932631869083,-39.575662063723655,Eunapolis,BA
45830,-16.381271123806936,-39.572336608038114,Eunapolis,BA
45834,-16.840940972515615,-40.1420633329578,Jucurucu,BA
45836,-17.037479581323236,-39.53348039223088,Itamaraju,BA
45840,-16.583956840301944,-39.781496934200064,Guaratinga,BA
45848,-16.576951006737886,-39.559278108047735,Itabela,BA
45850,-16.088493171783192,-39.61459907908467,Itagimirim,BA
45855,-15.969720879028669,-39.53224688482117,Itapebi,BA
45860,-15.6736749835914,-38.949596080034134,Canavieiras,BA
45865,-15.432443449077821,-39.32922397471226,Santa Luzia,BA
45870,-15.588263148398514,-39.373547530236664,Mascote,BA
45880,-15.414473583741772,-39.49573091873063,Camacan,BA
45890,-15.464653780799624,-39.653333814465746,Pau Brasil,BA
45900,-17.729722910287727,-39.26441534623825,Caravelas,BA
45910,-17.51014442862304,-39.23413767321622,Alcobaca,BA
45920,-17.898045000308947,-39.37310608680169,Nova Vicosa,BA
45928,-17.887377749337,-39.86122476399289,Posto Da Mata,BA
45930,-18.071054387445592,-39.566524236071956,Mucuri,BA
45936,-14.767868686972278,-39.27809834669399,Itabata,BA
